"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"74",2022-03-08 00:06:05,1,303,100,49.6298002321558,5.19150846627984
"75",2022-03-08 00:06:10,1,303,100,49.3703109920975,4.68669757328552
"76",2022-03-08 00:06:15,1,303,100,49.4812123201202,5.38363363382423
"77",2022-03-08 00:06:20,1,303,100,48.9832781571818,4.51646661926973
"78",2022-03-08 00:06:25,1,303,100,48.8033713416718,5.81168269926867
"79",2022-03-08 00:06:30,1,303,100,49.4482344897658,5.23081694185146
"80",2022-03-08 00:06:35,1,303,100,48.5338759432559,5.3462992803107
"81",2022-03-08 00:06:40,1,303,100,49.5098300461195,5.50976027020428
"82",2022-03-08 00:06:45,1,303,100,49.7179534615761,4.72611325934212
"83",2022-03-08 00:06:50,1,303,100,48.9727302333241,4.96196801564513
"84",2022-03-08 00:06:55,1,303,100,50.5381531327521,4.93876019911818
"85",2022-03-08 00:07:00,1,303,100,49.0027544157419,4.45529508400272
"86",2022-03-08 00:07:05,1,303,100,49.1635564782768,4.46334739087002
"87",2022-03-08 00:07:10,1,303,100,49.3635675028429,5.61737855173272
"88",2022-03-08 00:07:15,1,303,100,49.0881578274324,5.26460422048692
"89",2022-03-08 00:07:20,1,303,100,49.1042420795202,5.28703183667254
"90",2022-03-08 00:07:25,1,303,100,49.5289017876128,5.16917555214689
"91",2022-03-08 00:07:30,1,303,100,49.3745874682558,5.2084758773522
"92",2022-03-08 00:07:35,1,303,100,48.5059002169111,5.50135097447335
"93",2022-03-08 00:07:40,1,303,100,49.7875815639405,5.02392686903808
"94",2022-03-08 00:07:45,1,303,100,49.5363403779255,5.25840921345742
"95",2022-03-08 00:07:50,1,303,100,49.5416993520242,5.78571839870525
"96",2022-03-08 00:07:55,1,303,100,49.2747107239782,5.24589804604024
"97",2022-03-08 00:08:00,1,303,100,49.2769388876488,5.59936162620982
"98",2022-03-08 00:08:05,1,303,100,49.0095206088982,5.13426861219891
"99",2022-03-08 00:08:10,1,303,100,49.070727900311,5.40144823226668
"100",2022-03-08 00:08:15,1,303,100,49.4713690034262,5.43955780628888
"101",2022-03-08 00:08:20,1,303,100,48.796847892979,4.84342549416656
"102",2022-03-08 00:08:25,1,303,100,49.9478369799612,5.62918021670743
"103",2022-03-08 00:08:30,1,303,100,48.606069295216,5.03660251492585
"104",2022-03-08 00:08:35,1,303,100,49.9470030895693,4.84023644501383
"105",2022-03-08 00:08:40,1,303,100,49.4143961237897,4.9677178924173
"106",2022-03-08 00:08:45,1,303,100,48.7840998641705,5.79151504986224
"107",2022-03-08 00:08:50,1,303,100,50.4145695988121,5.37514963783629
"108",2022-03-08 00:08:55,1,303,100,49.216355874536,5.21543077420549
"109",2022-03-08 00:09:00,1,303,100,49.3725161260476,4.88881515878599
"110",2022-03-08 00:09:05,1,303,100,50.0749919034533,4.38140535702452
"111",2022-03-08 00:09:10,1,303,100,50.3354494756925,5.47688705901358
"112",2022-03-08 00:09:15,1,303,100,49.2971602274039,4.97367327129881
"113",2022-03-08 00:09:20,1,303,100,49.0031946688496,5.10588710367331
"114",2022-03-08 00:09:25,1,303,100,49.4288142670116,5.28998448980578
"115",2022-03-08 00:09:30,1,303,100,49.8805164033092,5.14824553843148
"116",2022-03-08 00:09:35,1,303,100,50.1526565826952,4.71463555246846
"117",2022-03-08 00:09:40,1,303,100,48.4484684778958,5.21407018719199
"118",2022-03-08 00:09:45,1,303,100,49.1168369491734,5.41916375059132
"119",2022-03-08 00:09:50,1,303,100,49.5177885775248,5.56889115977173
"120",2022-03-08 00:09:55,1,303,100,48.8930483653127,5.24142160691378
"121",2022-03-08 00:10:00,1,303,100,48.990147529721,5.43194904290652
"122",2022-03-08 00:10:05,1,303,100,49.9370087131291,4.52560065126128
"123",2022-03-08 00:10:10,1,303,100,49.6224930396342,4.92245567744477
"124",2022-03-08 00:10:15,1,303,100,48.7104956022517,4.73117322370494
"125",2022-03-08 00:10:20,1,303,100,50.25364619647,5.70870523769319
"126",2022-03-08 00:10:25,1,303,100,49.0797231869374,4.74218259461911
"127",2022-03-08 00:10:30,1,303,100,49.5759204799427,5.53511015949006
"128",2022-03-08 00:10:35,1,303,100,49.9924626394351,5.57347440216194
"129",2022-03-08 00:10:40,1,303,100,49.69516368571,5.37336321610818
"130",2022-03-08 00:10:45,1,303,100,49.3274384821866,4.99996492545474
"131",2022-03-08 00:10:50,1,303,100,48.4741148851694,4.7693141922624
"132",2022-03-08 00:10:55,1,303,100,49.1315738594096,5.88383282634929
"133",2022-03-08 00:11:00,1,303,100,49.5286185447644,5.39859171462329
"134",2022-03-08 00:11:05,1,303,100,48.0470145466397,4.91446122893962
"135",2022-03-08 00:11:10,1,303,100,48.5989724266489,5.08553058633688
"136",2022-03-08 00:11:15,1,303,100,49.7884283103826,4.63687967933383
"137",2022-03-08 00:11:20,1,303,100,49.6136331602982,5.47762545483455
"138",2022-03-08 00:11:25,1,303,100,49.592317607817,4.88503997496013
"139",2022-03-08 00:11:30,1,303,100,49.3590109137309,5.03503239857205
"140",2022-03-08 00:11:35,1,303,100,49.6223446040714,5.52871742783631
"141",2022-03-08 00:11:40,1,303,100,48.3149544508085,5.5340790085886
"142",2022-03-08 00:11:45,1,303,100,49.3780877339724,5.32196589699981
"143",2022-03-08 00:11:50,1,303,100,49.1602665709062,5.31004214076814
"144",2022-03-08 00:11:55,1,303,100,48.781286030948,4.4537139902476
"145",2022-03-08 00:12:00,1,303,100,50.1569186868664,5.16283183336476
"146",2022-03-08 00:12:05,1,303,100,49.9900915033776,4.72042050298989
"147",2022-03-08 00:12:10,1,303,100,48.4158987646159,5.30230756955334
"148",2022-03-08 00:12:15,1,303,100,49.2574384390448,4.71454858925926
"149",2022-03-08 00:12:20,1,303,100,48.5688402280366,4.88812515153498
"150",2022-03-08 00:12:25,1,303,100,49.5606052826886,5.34456929163317
"151",2022-03-08 00:12:30,1,303,100,48.9862670099749,5.08732570859317
"152",2022-03-08 00:12:35,1,303,100,49.5651613401532,5.44057262529947
"153",2022-03-08 00:12:40,1,303,100,48.8629614650166,5.15619399938943
"154",2022-03-08 00:12:45,1,303,100,49.0706366084192,4.82165974380841
"155",2022-03-08 00:12:50,1,303,100,50.3883314855568,4.89412815221874
"156",2022-03-08 00:12:55,1,303,100,49.1708464117206,5.01385113493801
"157",2022-03-08 00:13:00,1,303,100,49.9101167930454,5.02395654993735
"158",2022-03-08 00:13:05,1,303,100,49.2061291141972,5.18334460468979
"159",2022-03-08 00:13:10,1,303,100,49.5417561530023,4.92672835921256
"160",2022-03-08 00:13:15,1,303,100,49.9637725542862,5.27579107802205
"161",2022-03-08 00:13:20,1,303,100,49.2190020344064,4.76574778865741
"162",2022-03-08 00:13:25,1,303,100,47.8535813215641,4.47778563080783
"163",2022-03-08 00:13:30,1,303,100,48.7695587028158,4.71729091361314
"164",2022-03-08 00:13:35,1,303,100,48.9560375642427,5.56992136698751
"165",2022-03-08 00:13:40,1,303,100,49.5990319824003,5.00548449168781
"166",2022-03-08 00:13:45,1,303,100,49.3294003545923,4.57700138382096
"167",2022-03-08 00:13:50,1,303,100,49.6308706700562,5.0850713626167
"168",2022-03-08 00:13:55,1,303,100,49.1132468728917,5.16867819182411
"169",2022-03-08 00:14:00,1,303,100,48.8847366081949,4.57830406057106
"170",2022-03-08 00:14:05,1,303,100,49.4707346955604,5.24390369614301
"171",2022-03-08 00:14:10,1,303,100,48.9430061335321,4.99874999106043
"172",2022-03-08 00:14:15,1,303,100,50.2529878329963,5.09499054459079
"173",2022-03-08 00:14:20,1,303,100,49.1620192883196,4.87393302294089
"174",2022-03-08 00:14:25,1,303,100,49.6686743555861,4.72353929189381
"175",2022-03-08 00:14:30,1,303,100,49.1254050261764,5.42085479298918
"176",2022-03-08 00:14:35,1,303,100,49.2631702339489,4.88670886374568
"177",2022-03-08 00:14:40,1,303,100,50.4752549174852,5.1979091497441
"178",2022-03-08 00:14:45,1,303,100,48.7596840058423,5.17617381543736
"179",2022-03-08 00:14:50,1,303,100,49.3001528953914,6.06008375980607
"180",2022-03-08 00:14:55,1,303,100,50.230361795611,5.55243566446337
"181",2022-03-08 00:15:00,1,303,100,48.8527818107743,4.94533028783098
"182",2022-03-08 00:15:05,1,303,100,49.16699791032,5.48010230546577
"183",2022-03-08 00:15:10,1,303,100,48.9576838363966,5.63770156173585
"184",2022-03-08 00:15:15,1,303,100,49.1257944121849,5.33062691058798
"185",2022-03-08 00:15:20,1,303,100,49.1761280422788,5.8163265717721
"186",2022-03-08 00:15:25,1,303,100,48.2996837198952,5.18979787960468
"187",2022-03-08 00:15:30,1,303,100,49.7037001294636,5.29704806785884
"188",2022-03-08 00:15:35,1,303,100,50.3958487797723,4.62594102169079
"189",2022-03-08 00:15:40,1,303,100,48.5612663595031,5.16415953864382
"190",2022-03-08 00:15:45,1,303,100,48.7233153850571,4.99191977808642
"191",2022-03-08 00:15:50,1,303,100,49.4348975223711,4.64421975026918
"192",2022-03-08 00:15:55,1,303,100,48.8019322549109,5.5687662149232
"193",2022-03-08 00:16:00,1,303,100,49.881626784727,4.61653392363397
"194",2022-03-08 00:16:05,1,303,100,49.7576734811646,4.95917775029392
"195",2022-03-08 00:16:10,1,303,100,49.9815294902345,4.98120847918893
"196",2022-03-08 00:16:15,1,303,100,48.6916783386855,5.03550821368737
"197",2022-03-08 00:16:20,1,303,100,48.9401279675426,5.48986943060432
"198",2022-03-08 00:16:25,1,303,100,49.6325292058666,5.42041313483701
"199",2022-03-08 00:16:30,1,303,100,49.4118807628476,5.17146057338695
"200",2022-03-08 00:16:35,1,303,100,49.2209665585788,4.93172126105292
"201",2022-03-09 00:00:00,1,303,200,48.8953252183632,5.27562073278604
"202",2022-03-09 00:00:05,1,303,200,50.1481732359185,4.91606869073122
"203",2022-03-09 00:00:10,1,303,200,49.9201355602482,5.14423169179606
"204",2022-03-09 00:00:15,1,303,200,49.1105651611658,5.14037701404672
"205",2022-03-09 00:00:20,1,303,200,48.3733178446984,5.37004342649654
"206",2022-03-09 00:00:25,1,303,200,48.7525535192332,4.53424316459011
"207",2022-03-09 00:00:30,1,303,200,49.9942204805032,5.00886506385087
"208",2022-03-09 00:00:35,1,303,200,50.061556668074,5.13043878862632
"209",2022-03-09 00:00:40,1,303,200,48.1900544132106,5.10547780677368
"210",2022-03-09 00:00:45,1,303,200,49.3817389611923,5.34474351880697
"211",2022-03-09 00:00:50,1,303,200,50.0747585102703,5.19590757737234
"212",2022-03-09 00:00:55,1,303,200,49.0618768569483,5.47512113674057
"213",2022-03-09 00:01:00,1,303,200,48.6293689816963,5.27309580432281
"214",2022-03-09 00:01:05,1,303,200,49.4473215098977,5.22769856622929
"215",2022-03-09 00:01:10,1,303,200,49.2264127305135,5.16591880646348
"216",2022-03-09 00:01:15,1,303,200,48.8425605949914,4.55342213697377
"217",2022-03-09 00:01:20,1,303,200,49.8798910256981,5.02795749800151
"218",2022-03-09 00:01:25,1,303,200,48.5400743846363,5.2889502971225
"219",2022-03-09 00:01:30,1,303,200,48.9125499817453,4.74127876406326
"220",2022-03-09 00:01:35,1,303,200,48.182610145144,5.80718210630231
"221",2022-03-09 00:01:40,1,303,200,47.4642163612829,5.05966301486803
"222",2022-03-09 00:01:45,1,303,200,49.1490259286929,5.40497599356706
"223",2022-03-09 00:01:50,1,303,200,48.7063462742872,5.43480968807766
"224",2022-03-09 00:01:55,1,303,200,49.310039363679,4.53325523648368
"225",2022-03-09 00:02:00,1,303,200,49.6676548723843,5.25347676207326
"226",2022-03-09 00:02:05,1,303,200,49.2809825918788,5.00391749644822
"227",2022-03-09 00:02:10,1,303,200,49.6082408851945,4.31443141994948
"228",2022-03-09 00:02:15,1,303,200,49.688615965814,4.98919448859005
"229",2022-03-09 00:02:20,1,303,200,48.5107161013353,5.49851094311175
"230",2022-03-09 00:02:25,1,303,200,48.562294670648,5.13466800536911
"231",2022-03-09 00:02:30,1,303,200,48.4967278361839,4.75273327814301
"232",2022-03-09 00:02:35,1,303,200,49.9872823693037,5.53880780814228
"233",2022-03-09 00:02:40,1,303,200,49.4875857074461,5.14002529894707
"234",2022-03-09 00:02:45,1,303,200,49.1646645998612,5.61091469170456
"235",2022-03-09 00:02:50,1,303,200,49.0257116091179,4.59798212777221
"236",2022-03-09 00:02:55,1,303,200,49.2605290796975,5.09815948324011
"237",2022-03-09 00:03:00,1,303,200,49.010018674,4.80498032175989
"238",2022-03-09 00:03:05,1,303,200,49.1749723737535,4.81216616266368
"239",2022-03-09 00:03:10,1,303,200,48.8866531560055,4.90863784271548
"240",2022-03-09 00:03:15,1,303,200,49.8734957148026,5.73499033106271
"241",2022-03-09 00:03:20,1,303,200,49.2751371901611,4.57523081225121
"242",2022-03-09 00:03:25,1,303,200,49.6852777522671,4.91785726864471
"243",2022-03-09 00:03:30,1,303,200,49.7052598309902,4.92546283154349
"244",2022-03-09 00:03:35,1,303,200,49.0753581437252,5.43235245725592
"245",2022-03-09 00:03:40,1,303,200,48.4621914179815,4.92790009992549
"246",2022-03-09 00:03:45,1,303,200,48.5315251840994,4.84051757540301
"247",2022-03-09 00:03:50,1,303,200,49.4755251028731,5.05051015374794
"248",2022-03-09 00:03:55,1,303,200,50.0577371781486,5.02957123807553
"249",2022-03-09 00:04:00,1,303,200,49.475626365798,5.07282231018492
"250",2022-03-09 00:04:05,1,303,200,48.4278111507595,5.71646150950849
"251",2022-03-09 00:04:10,1,303,200,49.339528790199,5.21720691346203
"252",2022-03-09 00:04:15,1,303,200,49.5593861853955,4.74914312022835
"253",2022-03-09 00:04:20,1,303,200,48.2742190965709,4.53664741124276
"254",2022-03-09 00:04:25,1,303,200,49.0889169495164,5.0652711474906
"255",2022-03-09 00:04:30,1,303,200,50.1633716630151,4.91405399910066
"256",2022-03-09 00:04:35,1,303,200,49.4541043083382,4.80663543371431
"257",2022-03-09 00:04:40,1,303,200,49.9055832747234,4.6582776393184
"258",2022-03-09 00:04:45,1,303,200,48.9600478102412,5.29530868703069
"259",2022-03-09 00:04:50,1,303,200,49.5113017237897,4.89532159982874
"260",2022-03-09 00:04:55,1,303,200,50.1178218511429,5.39243259393763
"261",2022-03-09 00:05:00,1,303,200,49.1531684730481,4.84374970658733
"262",2022-03-09 00:05:05,1,303,200,48.9781316707952,5.16957693791708
"263",2022-03-09 00:05:10,1,303,200,49.7790214285443,5.11652743053381
"264",2022-03-09 00:05:15,1,303,200,49.6321148387936,5.15199666079033
"265",2022-03-09 00:05:20,1,303,200,48.8545317035816,5.63219548968452
"266",2022-03-09 00:05:25,1,303,200,49.3038950639244,5.25008904317009
"267",2022-03-09 00:05:30,1,303,200,49.1080895431704,5.45293245332716
"268",2022-03-09 00:05:35,1,303,200,48.4437375271333,5.46323233870429
"269",2022-03-09 00:05:40,1,303,200,50.1918159580679,5.44059978372551
"270",2022-03-09 00:05:45,1,303,200,49.4643532023757,5.09579844701716
"271",2022-03-09 00:05:50,1,303,200,49.8161530472734,5.78520031488296
"272",2022-03-09 00:05:55,1,303,200,49.2287711789702,5.61607149523809
"273",2022-03-09 00:06:00,1,303,200,49.3613370825096,4.87286735061828
"274",2022-03-09 00:06:05,1,303,200,49.7889474981044,5.24791961729568
"275",2022-03-09 00:06:10,1,303,200,49.3313484559845,5.42654470999247
"276",2022-03-09 00:06:15,1,303,200,49.2802832747864,4.92844480412679
"277",2022-03-09 00:06:20,1,303,200,49.2946353837275,5.17748527699217
"278",2022-03-09 00:06:25,1,303,200,49.3852599427097,5.33638036291579
"279",2022-03-09 00:06:30,1,303,200,49.419949417939,5.54384949847459
"280",2022-03-09 00:06:35,1,303,200,49.9485118093504,4.79187991118915
"281",2022-03-09 00:06:40,1,303,200,49.8843089061045,4.9073892866437
"282",2022-03-09 00:06:45,1,303,200,49.8283914693887,5.46515280820737
"283",2022-03-09 00:06:50,1,303,200,49.4061922934979,5.00112318643813
"284",2022-03-09 00:06:55,1,303,200,49.0038307335252,5.28385567130821
"285",2022-03-09 00:07:00,1,303,200,49.1744982002141,5.28320758488789
"286",2022-03-09 00:07:05,1,303,200,50.1724340045185,5.13483764981435
"287",2022-03-09 00:07:10,1,303,200,49.2556980563563,4.77900170135035
"288",2022-03-09 00:07:15,1,303,200,49.2773684349251,4.87711545351738
"289",2022-03-09 00:07:20,1,303,200,49.4511591859517,5.34281205597604
"290",2022-03-09 00:07:25,1,303,200,48.857124094181,5.41356047284683
"291",2022-03-09 00:07:30,1,303,200,49.7729785850272,5.55862760503823
"292",2022-03-09 00:07:35,1,303,200,48.7138507747278,5.3432220166284
"293",2022-03-09 00:07:40,1,303,200,48.9935593453599,5.164600421325
"294",2022-03-09 00:07:45,1,303,200,48.8463990711644,5.09463222895663
"295",2022-03-09 00:07:50,1,303,200,49.4163099715349,4.66712196693973
"296",2022-03-09 00:07:55,1,303,200,49.0020090766071,4.81360165833177
"297",2022-03-09 00:08:00,1,303,200,49.0353527289786,4.78254227461097
"298",2022-03-09 00:08:05,1,303,200,49.5534925766352,5.1507338596291
"299",2022-03-09 00:08:10,1,303,200,48.9294808976655,5.250552346129
"300",2022-03-09 00:08:15,1,303,200,49.7285771792661,5.07417583304023
"301",2022-03-09 00:08:20,1,303,200,49.195763835447,4.9736861743753
"302",2022-03-09 00:08:25,1,303,200,49.1205338645991,5.1334681270431
"303",2022-03-09 00:08:30,1,303,200,49.2550036647295,4.64739534897841
"304",2022-03-09 00:08:35,1,303,200,50.2755845648196,5.03614526639157
"305",2022-03-09 00:08:40,1,303,200,49.0492334981634,5.05428984305217
"306",2022-03-09 00:08:45,1,303,200,50.212307539251,5.38138844596976
"307",2022-03-09 00:08:50,1,303,200,49.2161040380466,5.15395271997871
"308",2022-03-09 00:08:55,1,303,200,50.1188363626468,5.430889812403
"309",2022-03-09 00:09:00,1,303,200,49.6464577733316,5.08915131089071
"310",2022-03-09 00:09:05,1,303,200,50.1267431132334,5.30200737599079
"311",2022-03-09 00:09:10,1,303,200,49.1834216999582,4.98258205637025
"312",2022-03-09 00:09:15,1,303,200,49.1951280620816,5.42062110137634
"313",2022-03-09 00:09:20,1,303,200,48.9317063593745,4.919955235423
"314",2022-03-09 00:09:25,1,303,200,49.4578432241662,4.72840214462192
"315",2022-03-09 00:09:30,1,303,200,49.4750290944318,5.10330226800732
"316",2022-03-09 00:09:35,1,303,200,49.4531823346459,4.93544520443961
"317",2022-03-09 00:09:40,1,303,200,49.5210904593101,5.3012106869663
"318",2022-03-09 00:09:45,1,303,200,49.9047896540528,5.43819544334095
"319",2022-03-09 00:09:50,1,303,200,49.6460776476008,5.02989218239545
"320",2022-03-09 00:09:55,1,303,200,49.2362500013594,4.3670255652024
"321",2022-03-09 00:10:00,1,303,200,48.7623630758658,4.84469673266661
"322",2022-03-09 00:10:05,1,303,200,48.6478664870888,4.61643799862219
"323",2022-03-09 00:10:10,1,303,200,49.6123856122386,5.2430419305176
"324",2022-03-09 00:10:15,1,303,200,49.8702127144837,4.93592393676506
"325",2022-03-09 00:10:20,1,303,200,48.9982228530815,5.07453848482143
"326",2022-03-09 00:10:25,1,303,200,49.6321267523107,5.51867388285862
"327",2022-03-09 00:10:30,1,303,200,48.95394301888,4.92320199726605
"328",2022-03-09 00:10:35,1,303,200,49.2363093241633,5.32722780432386
"329",2022-03-09 00:10:40,1,303,200,49.1145733141597,4.63838957453967
"330",2022-03-09 00:10:45,1,303,200,49.1882627512793,5.43612498208057
"331",2022-03-09 00:10:50,1,303,200,49.5453646856117,5.20207921764263
"332",2022-03-09 00:10:55,1,303,200,49.0341505466363,4.98206270846012
"333",2022-03-09 00:11:00,1,303,200,48.4397881630279,5.09711021783746
"334",2022-03-09 00:11:05,1,303,200,49.3268163209981,4.63834137308903
"335",2022-03-09 00:11:10,1,303,200,49.3940915682639,5.36079056864839
"336",2022-03-09 00:11:15,1,303,200,49.2888110176258,4.95357489487933
"337",2022-03-09 00:11:20,1,303,200,50.1852112511806,4.66975399346377
"338",2022-03-09 00:11:25,1,303,200,49.7875988176704,5.01407086191688
"339",2022-03-09 00:11:30,1,303,200,49.3050927429029,5.55521954996352
"340",2022-03-09 00:11:35,1,303,200,49.2275661445657,4.90805077622892
"341",2022-03-09 00:11:40,1,303,200,48.8474824624264,5.72707214528371
"342",2022-03-09 00:11:45,1,303,200,49.6896197728959,5.45907545111428
"343",2022-03-09 00:11:50,1,303,200,49.3662451517885,4.45433037611094
"344",2022-03-09 00:11:55,1,303,200,49.5700253466133,4.95930115748291
"345",2022-03-09 00:12:00,1,303,200,49.2406794326945,5.15804234022511
"346",2022-03-09 00:12:05,1,303,200,49.7037734239597,5.27852603306602
"347",2022-03-09 00:12:10,1,303,200,49.1723413016193,5.39596365359687
"348",2022-03-09 00:12:15,1,303,200,49.3045217225878,5.39932051626501
"349",2022-03-09 00:12:20,1,303,200,49.0056367919711,4.84822634356493
"350",2022-03-09 00:12:25,1,303,200,48.940120862564,4.71392951698132
"351",2022-03-09 00:12:30,1,303,200,49.8151228134068,5.55783414941099
"352",2022-03-09 00:12:35,1,303,200,48.9268846833431,5.08653240437421
"353",2022-03-09 00:12:40,1,303,200,50.1708004178632,4.96879577362577
"354",2022-03-09 00:12:45,1,303,200,49.1839678825793,5.34388479375588
"355",2022-03-09 00:12:50,1,303,200,48.9361545556999,4.82709008341119
"356",2022-03-09 00:12:55,1,303,200,49.3540115387066,4.99925613911011
"357",2022-03-09 00:13:00,1,303,200,49.2033067351936,5.44792650857638
"358",2022-03-09 00:13:05,1,303,200,49.2946740096475,4.99615440243152
"359",2022-03-09 00:13:10,1,303,200,49.3669644742496,5.4932769498613
"360",2022-03-09 00:13:15,1,303,200,48.8844601539232,5.12060282156095
"361",2022-03-09 00:13:20,1,303,200,49.4218598299608,4.76741840087782
"362",2022-03-09 00:13:25,1,303,200,50.2052451973751,4.50784667184461
"363",2022-03-09 00:13:30,1,303,200,49.629805436197,5.71023525784002
"364",2022-03-09 00:13:35,1,303,200,49.018317923031,5.07328148505311
"365",2022-03-09 00:13:40,1,303,200,49.1056459226591,4.56245503219514
"366",2022-03-09 00:13:45,1,303,200,49.5807133023597,4.22583293574437
"367",2022-03-09 00:13:50,1,303,200,49.8428989384389,5.41138507776911
